bill_id,bill_number,sponsor_name,chamber_type,sponsor_party,sponsor_state,sponsor_constituency,is_primary
5e343522-9c7f-4f6a-b3f4-b22f257a28a7,HB 821,Hon Ereyitomi Thomas,House,PDP,Delta,Warri North/Warri South/ Warri South West,Yes
7bab2c53-7e94-4f66-9d62-dde40b8fdab6,HB 822,Hon Ereyitomi Thomas,House,PDP,Delta,Warri North/Warri South/ Warri South West,Yes
624cee61-3d2a-447f-b795-6c8857fc8bb5,HB 285,Hon Jafaru Gambe Leko,House,APC,Bauchi,Bogoro/Dass/Tafawa Balewa,Yes
f9d91814-ff89-4cc9-96a0-3edc883f5d0c,HB 1823,Moses Oluwatoyin Fayinka,House,APC,Lagos,Mushin II,Yes
bb97d4e5-68bb-47c7-b802-af038b535fce,HB 783,Hon. Akingbaso Festus Olanrewaju,House,APC,Ondo,Idanre/Ifedore,Yes
ee3eee6b-7610-4633-83ac-f79ca57b5760,SB 757,Abba Moro,Senate,PDP,Benue,,Yes
b703c019-f6fd-4e30-b375-8a569b7aa87a,HB 506,Hon Gboyega Nasir Isiaka,House,APC,Ogun,Egbado North/Imeko-Afon,Yes
0ab5623d-ccb0-4e98-ad44-4e899e12170b,HB 2342,Hon Emeka Martins Chinedu,House,PDP,Imo,Ahiazu Mbaise/Ezinihitte,Yes
57a4c41b-1494-4a34-809a-0fd3057d72e6,HB 497,Hon Abdulmalik Zubairu,House,APC,Zamfara,Bungudu/Maru,Yes
4b3fe161-1708-43bc-9a89-ff80915a1e73,HB 636,Murphy Osaro Omoruyi,House,LP,Edo,Egor/Ikpoba-Okha,Yes
699af096-12de-47fc-8e46-23a9a8093ec4,HB 586,Hon. Victor Obuzor,House,PDP,Rivers,Ahoada West/Ogba Egbema,Yes
54c8053b-8cba-4376-86ba-e40a4c8c5796,HB 410,Hon Joseph Bassey,House,APC,Cross River,Calabar South/Akpabuyo/ Bakassi,Yes
3bcd0943-28e9-45bc-a138-3316bf75aac0,HB 826,Hon Nnamdi Ezechi,House,PDP,Delta,Nkokwa East/Ndokwa West/ Ukwuani,Yes
fd2a7e24-5da3-4884-955c-b49e773a76ab,SB 178,"Sen. Aliu, Wadada Ahmed",Senate,APC,Nasarawa,,Yes
02c2e9ea-d835-43ac-9bba-1e03f26ff4f4,HB 82,Hon Obinna Aguocha,House,LP,Abia,Umuahia North/ Umuahia South/ Ikwuano,Yes
82a30a1f-a48d-46c7-a40f-df4d34844342,HB. 102,Hon Jallo Hussaini Mohammed,House,PDP,Kaduna,Igabi,Yes
ca32a258-a4a9-4499-bf84-2417e32bf968,HB 92.,Hon Kabiru Alhassan Usman Rurum,House,NNPP,Kano,Rano/Bunkure/Kibiya,Yes
cca464aa-5bc2-4bb3-bb77-3152d255767c,HB 107,Hon Yusuf Datti,House,NNPP,Kano,Kura/Madobi/Garun Mallam,Yes
ea6e16cf-02ba-45e1-ae74-34c376c76795,HB 103,Hon Philip Agbese,House,APC,Benue,Ado/Obadigbo/Okpokwu,Yes
1f7d73eb-e413-4e77-a33d-ea53e079ea17,HB 2199,Esosa Iyawe,House,LP,Edo,Oredo,Yes
039329be-27cb-4762-aded-45240b6933dc,HB 957,Hon Unyime Josiah Idem,House,PDP,Akwa Ibom,Ukanafun/Oruk Anam,Yes
16587fa0-3bdf-435a-a98d-b6fa6bfa9480,SB 278,Sen. Mallam-madori Ahmed Abdulhamid,Senate,APC,Jigawa,,Yes
19fd2a92-bf66-4863-88c9-2cea5c1a27d9,SB 211,Sen. Ohere Abubakar,Senate,APC,Kogi,,Yes
2388aea2-46c0-489c-9ef7-8dcf6a47282d,SB 198,Sen. Buhari Abdulfatai Omotayo,Senate,APC,Oyo,,Yes
7968892c-69ec-4f49-b49c-adbaee992a40,SB 285,Sen. Ibrahim Mohammed Bomai,Senate,APC,Yobe,,Yes
934ab264-e438-46db-9bfe-ce8fc602143f,SB 197,"Sen. Joel, Onowakpo Thomas",Senate,APC,Delta,,Yes
a1ad891e-fe41-4357-81e7-e437b69fe849,SB 176,Sen. Sani Abubakar Bello,Senate,APC,Niger,,Yes
b464ee30-b10e-4816-9eda-f3aa6ea4cde7,SB 199,Sen. Umar Shehu Buba,Senate,APC,Bauchi,,Yes
caefe4d0-c3e6-4992-9a6a-60fbb8b376f2,SB 146,Sen. Kaka Shehu Lawan,Senate,APC,Borno,,Yes
cf7cd9a8-6cc5-452a-8641-b2e5a21e82d0,SB 283,Sen. Danjuma Goje Mohammed,Senate,APC,Gombe,,Yes
1390a3ce-a16b-4ff1-9d64-e2736041a360,SB 659,"Sen. Banigo, Ipalibo Harry",Senate,PDP,Rivers,,Yes
3e81f3a0-4036-46c8-9f20-1c5ad2f74398,SB 355,Sen. Sunday Katung,Senate,PDP,Kaduna,,Yes
a2c985f2-c757-49fa-a739-69767bc62fcc,SB 543,"Sen. Tambuwal, Waziri Aminu",Senate,ADC,Sokoto,,Yes
b70c349c-c776-44da-a2ef-04482f3c3b66,HB 1139,Hon Ismail Modibo Musa,House,APC,Niger,Shiroro/Rafi/Munya,Yes
df901ce5-2f91-4b99-b753-15f62f50ca96,HB 1423,Hon Abdulhakeem Kamilu Ado,House,NNPP,Kano,Wudil/Garko,Yes
20a0815a-ad41-479c-812b-d164f1ab1045,HB 282,Hon Chinedu Ogah,House,APC,Ebonyi,Ezza South/Ikwo,Yes
e7aef1df-14b5-4b14-8d8d-bf6a193b12b0,SB 514,Sen. Justus Olugbenga Daniel,Senate,APC,Ogun,,Yes
d3f74f28-3d56-4ca1-923b-5c549c139424,SB 511,Sen. Olalere Oyewumi,Senate,PDP,Osun,,Yes
f7089a8f-3380-4ccf-b6a8-e5a457eb0c76,SB 167,Sen. Yau Sahabi Alhaji,Senate,APC,Zamfara,,Yes
39eb6ab7-7d5a-4400-b19f-f91ca2359232,HB 348,Hon. Mark Chidi Obetta,House,APC,Enugu,Nsukka/Igbo-Eze South,Yes
657e5005-0b10-46d4-ac6b-70f7ac18bdfc,SB 142,Sen. Jarigbe Agom Jarigbe,Senate,PDP,Cross River,,Yes
6ab40c56-77fe-4f19-aaa5-34af12e71b76,HB 257,Hon Ibe Okwara Osonwa,House,LP,Abia,Arochukwu/Ohafia,Yes
3963980e-d7f5-414a-b2a8-4cdffcc90c11,SB 507,Sen. Seriake Henry Dickson,Senate,PDP,Bayelsa,,Yes
c9b9988b-d596-4f01-bd0d-c5fc9d1b536e,SB 689,Osita Ngwu,Senate,APC,Enugu,,Yes
6fd85fe5-98d1-48c2-b1b1-26c278766015,HB 223,Hon Chinedu Ogah,House,APC,Ebonyi,Ezza South/Ikwo,Yes
2b97fdbf-cdcb-40cd-8965-1f540b8f79d3,HB 53,Hon Ganiyu Ayuba,House,APC,Lagos,Alimosho,Yes
2b97fdbf-cdcb-40cd-8965-1f540b8f79d3,HB 53,Hon Aliu Ademorin Kuye,House,APC,Lagos,Shomolu,No
2585d456-3da6-4830-a413-185ebf98ce81,HB 349,Hon Olatunji Akinosi,House,APC,Ogun,Ado-Odo/Ota,Yes
2f609705-034e-454b-8b0e-267fde70f0b1,HB 544,Hon Mallam Bukar Gana,House,APC,Borno,Kukawa/Mobbar/Abadam/ Guzamali,Yes
33c9bf0e-d497-4e78-a1fc-2eefa897f3a4,SB 545,Sen. Barau Jibrin,Senate,APC,Kano,,Yes
57541531-2794-4dec-995b-bad6b5f934db,SB 525,Sen. Barau Jibrin,Senate,APC,Kano,,Yes
d8a62f5f-bc02-4891-9185-f389f0bcdf5d,SB 518,Sen. Ibrahim Jimoh Folorunsho,Senate,APC,Ondo,,Yes
933fc78b-2c1c-4bc4-ad3e-18bcee42ffa9,SB 521,Sen. Akpoti-Uduaghan Natasha,Senate,SDP,Kogi,,Yes
90d98be2-ecbf-4f6a-8611-a46c1a0b20da,HB 485,Hon Ereyitomi Thomas,House,PDP,Delta,Warri North/Warri South/ Warri South West,Yes
4f314820-2ebe-44ab-99f5-3b3ca8dca1ac,HB 54,Hon Adetola Kafilat Ogbara,House,APC,Lagos,Kosofe,Yes
4f314820-2ebe-44ab-99f5-3b3ca8dca1ac,HB 54,Hon Aliu Ademorin Kuye,House,APC,Lagos,Shomolu,No
61730eb2-3c83-43a2-b9fd-dff3edb123bd,HB 507,Hon Amos Gwamna Magaji,House,APC,Kaduna,Zangon Kataf/Jaba,Yes
6f8e5408-8eca-4818-a774-0d06af2e04b2,HB 513,Hon Muhammed Bello Shehu,House,NNPP,Kano,Fagge,Yes
5c25ef61-29fd-47c0-8b74-62d13131c06d,HB 163,Hon David Agada Ogewu,House,APC,Benue,Oju/Obi,Yes
7dc5c092-2c1d-4eca-975e-4ea5428baf98,HB 539,Hon Okunjimi John Odimayo,House,APC,Ondo,Okitipupa/Irele,Yes
5be3ca30-0d0c-4678-b036-f709feac1321,HB 291,Hon Lanre Okunlola,House,APC,Lagos,Surulere II,Yes
0926898e-f74b-48d6-9dfc-27e3862981f8,HB 222,Hon Francis Ejiroghene Waive,House,APC,Delta,"Ughelli North, Ughelli South/Udu",Yes
ffc27091-eff8-4a3b-a792-6e9f07b2bc3d,HB 499,Blessing Chigeru Amadi,House,PDP,Rivers,Port Harcourt II,Yes
6e500a1c-985b-43fc-a32e-11ce7adad1f9,HB 478,Hon Julius Ihonvbere,House,APC,Edo,Owan East/Owan West,Yes
4920ef91-8267-4859-8e25-8accf8cd6ddd,HB 278,Hon Rabiu Yusuf,House,NNPP,Kano,Sumaila/Takai,Yes
fccd3d94-0a39-4422-bedf-4a86b952d920,HB 2068,Hon Osi Kama Nkemkanma,House,LP,Ebonyi,Ivo-Ohaozara/Onicha,Yes
47d55335-e01e-4844-8a97-8c22e919e12b,HB 1174,Hon Boniface Sunday Emerengwa,House,PDP,Rivers,Ikwerre/Umohua,Yes
03e6baba-6632-41be-a2d2-49f2b4a5b04a,HB 487,Morufu Adewale Adebayo,House,PDP,Osun,Irepodun/Olorunda/Osogbo/Orolu,Yes
09b5e36f-3762-4287-bb65-6b0364a29e11,HB 664,Hon Uchenna Okonkwo,House,LP,Anambra,Idemili North/Idemili South,Yes
09d8619e-0d4d-48b5-82b0-4072547d2911,HB 746,Dabo Ismaila Haruna,House,APC,Bauchi,Toro,Yes
13131551-030d-44e0-a9c1-76a84d982e04,HB 588,Hon Victor Abang,House,APC,Cross River,Boki/Ikom,Yes
184cb6e5-edb3-4c8e-bf06-d77c1f8a7f89,HB 718,Hon Ibrahim Almustapha Aliyu,House,APC,Sokoto,Wurno/Rabah,Yes
1d023dc2-ad8d-4041-a35d-9aced28998b3,HB 776,Hon Abdulraheem Abdulmaleek,House,PDP,Kogi,Adavi/Okehi,Yes
1d83ab00-d2da-4721-a089-725ab1ea042a,HB 1073,Hon Akintunde Rotimi,House,APC,Ekiti,Ikole/Oye,Yes
2b307252-fef1-4935-afc7-65c5cb64a0ea,HB 1499,Hon Tasir Olawale Raji,House,APC,Lagos,Epe,Yes
362628a9-316a-4ae3-a0a7-f1976f5db2d4,SB 315,"Sen. Ndubueze, Patrick Chiwuba",Senate,APC,Imo,,Yes
39536e30-3450-451a-a693-02632db730fb,HB 709,Hon Jeremiah Umaru,House,APC,Nasarawa,Akwanga/Nassarawa Eggon/ Wamba,Yes
396deda3-ca8f-4c75-ac6a-a165b5263b18,HB 56,Hon Aliu Ademorin Kuye,House,APC,Lagos,Shomolu,Yes
43f7ac23-ffb1-4c92-b752-380cfe158fc6,HB 172,Hon Miriam Onuoha,House,APC,Imo,Isiala Mbano/Okigwe/Onuimo,Yes
4c2ff63a-1a15-491e-a3fc-68c6750796a0,HB 495,Ibrahim Hamisu,House,APC,Kano,Dambatta/Makoda,Yes
500af5a5-4a17-495e-a7c3-ac373dda05d4,HB 724,Adedayo Samuel Adesola,House,APC,Lagos,Apapa,Yes
53564c02-f6f6-4577-acf2-a2ef8fdbd4f6,HB 798,Isa Dogonyaro,House,APC,Jigawa,Babura/Garki,Yes
5c3f5f04-cf24-46fc-a54b-9beea1205ddf,SB 303,Sen. Barinada Barry Mpigi,Senate,PDP,Rivers,,Yes
60c2712d-c4a9-46db-b728-ad06ecc7bc45,HB 633,Hon Sunday Anamero Dekeri,House,APC,Edo,Etsako East/Etsako West/ Etsako Central,Yes
65e4f876-505c-4c9b-8f88-6cc6c05705fc,HB 670,Hon Nnolim John Nnaji,House,APC,Enugu,Nkanu East/Nkanu West,Yes
71a63996-5b91-4cd6-828d-fc854687a8da,HB 160,Hon Julius Ihonvbere,House,APC,Edo,Owan East/Owan West,Yes
8819f00e-77b0-430a-8777-039447ef3af5,HB 799,Hon Anthony Adebayo Adepoju,House,PDP,Oyo,Ibarapa Central/Ibarapa North,Yes
899a6170-cf54-41c0-8cab-067298afef5d,HB 861,Henry Odianosen Okojie,House,APC,Edo,Esan North East/Esan South East,Yes
9220bed9-a934-4261-acd3-045663ff8eb1,HB 834,Ahmed Yinka Aluko,House,APC,Kwara,Ilorin East/Ilorin South,Yes
93b83f4b-28c5-43bb-abca-99298eb36272,HB 644,Hon Alhassan Ado Garba,House,APC,Kano,Doguwa/Tudun Wada,Yes
a15e318b-024a-437d-8288-479e77666ff0,HB 649,Hon Jonathan Ajirioghene Ukodhiko,House,PDP,Delta,Isoko North/Isoko South,Yes
a31f99f7-10ce-4dbc-a39f-26fca0816fbd,HB 648,Hon Muktar Tolani Shagaya,House,APC,Kwara,Ilorin West/Asa,Yes
b2b67c26-2b12-4450-9010-eb4039b92d48,HB 823,Hon Amos Gwamna Magaji,House,APC,Kaduna,Zangon Kataf/Jaba,Yes
b619b020-556b-43c2-a330-2ed0a7eb3c56,HB 94,Hon Muhammed Bello Shehu,House,NNPP,Kano,Fagge,Yes
bddaf3df-f0ad-4f44-ad75-a2e0383a1970,HB 490,Hon Paul Nnamchi,House,LP,Enugu,Enugu East/Isi Uzo,Yes
beb27761-9b5a-418d-beb8-bc80d00f2aed,HB 800,Hon Aliyu Bappa misau,House,PDP,Bauchi,Misau/Dambam,Yes
c2bfb7ee-f2d3-44c1-bfa4-5ef753e14401,HB 1021,Hon Adeyemi Taofeek Alli,House,APC,Lagos,Mushin I,Yes
cc12e709-017c-41a5-a1c1-80c6ed678e17,HB 680,Hon Nnamdi Ezechi,House,PDP,Delta,Nkokwa East/Ndokwa West/ Ukwuani,Yes
db28501c-d4ba-4ed9-b7de-03d19e4a0c7d,HB 815,Hon Etaba Michael Irom,House,PDP,Cross River,Obubra/Etung,Yes
e12700e7-ec38-4b45-8f86-1b0a0e18a63b,HB 1074,Hon Obinna Ginger Onwusibe,House,LP,Abia,Isiala Ngwa North /Isiala Ngwa South,Yes
fc76fb55-401c-4e61-8271-4c474d79c51c,HB 49,Hon Ghali Tijjani Mustapha,House,NNPP,Kano,Alabasu/Gaya/Ajingi,Yes
08eec69c-335d-4c6c-b0a1-826303147eac,HB 1356,Hon Tajudeen Kareem,House,APC,Oyo,Saki East/Saki West/Atisbo,Yes
1bb00635-5ebc-44ec-ae87-62ce3ec5c0e0,HB 1414,Hon Oluwaseyi Sowumi,House,LP,Lagos,Ojo,Yes
1e09cf19-a39e-4c56-b9e2-b20f9731d0cf,HB 1171,Hon Adetunji Abidemi Olusoji,House,PDP,Osun,Odo-Otin/Ifelodun/Boripe,Yes
20c833a5-26a2-4cda-bd32-93d2de7ffad0,SB 327,Sen. Tony Nwoye,Senate,ADC,Anambra,,Yes
2b3fe249-1085-43a7-9249-f7b901cfca14,HB 1220,Hon Anayo Edwin Nwonu,House,PDP,Ebonyi,Ezza North/Ishielu,Yes
300c007a-9375-4606-8258-3763ea60a1f8,HB 1218,Abiodun Isiaq Akinlade,House,APC,Ogun,Egbado South/Ipokia,Yes
3069cd50-b8a4-4211-9a51-23bcf1863392,SB 528,"Sen. Khalid, Ibrahim Mustapha",Senate,PDP,Kaduna,,Yes
35940305-0e8c-4c68-98c4-8edaa13dc23d,SB 595,Sen. Abdul Ningi,Senate,PDP,Bauchi,,Yes
64969f85-8a09-43fe-8963-3c0d73609db5,HB 1504,Hon Makki Yalleman Abubakar,House,APC,Jigawa,Mallam Madori/Kaugama,Yes
6bd1eddd-1dde-49f6-9d7e-1706f36f5f51,SB 525.,Sen. Williams Eteng Jonah,Senate,APC,Cross River,,Yes
76bd97e3-4af0-44ac-9163-29806b524cd7,HB 1471,Hon Kabir Tukura Ibrahim,House,APC,Kebbi,Fakai/Sakaba/Wasagu/Danko/ Zuru,Yes
8a42e8d3-865a-4162-a91a-fb7176698c49,SB 535,Sen. Eze Kenneth Emeka,Senate,APC,Ebonyi,,Yes
8a54c615-3a4c-4000-9837-e1e4a6b894eb,SB 530,"Sen, Ekong Sampson",Senate,PDP,Akwa Ibom,,Yes
a9d7a804-e8d2-4e5f-8f10-562565434e14,HB 1605,Hon Obinna Aguocha,House,LP,Abia,Umuahia North/ Umuahia South/ Ikwuano,Yes
ba824215-60ff-4e83-9547-411452fbf6f1,HB 1191,Nwaeke Felix Uche,House,PDP,Rivers,Eleme/Tai/Oyigbo,Yes
beff0731-eccd-4d83-9751-5c01ee5576eb,HB 1113,Hon Adewunmi Oriyomi Onanuga,House,APC,Ogun,Ikenne/Sagamu/Remo North,Yes
c02e5561-0ee7-49bd-bf96-cc35eb150979,HB 1386,Hon Olaide Yusuf Mohammed,House,APC,Oyo,Irepo/Orelope/Olorunsogo,Yes
c4ae59fd-b2e7-409f-9dd0-49d39c7e207e,HB 1271,Hon Abubakar Hassan Fulata,House,APC,Jigawa,Birniwa Guri/Kirikasamma,Yes
c600b4a8-7619-400e-8450-0421a40c7539,SB 536,Sen. Allwell Heacho Onyesoh,Senate,PDP,Rivers,,Yes
e456713c-d7ae-42c7-b042-ade895d2f138,HB 1506,Adedayo Samuel Adesola,House,APC,Lagos,Apapa,Yes
ee777e36-d97d-41e9-8f4e-e1b008f5a9c8,HB 1365,Gabriel Saleh Zock,House,APC,Kaduna,Kachia/Kagarko,Yes
3111f9cd-fd7d-4df3-9e9c-8b1ae65e3657,HB 1818,Mohammed Saidu Bargaja,House,PDP,Sokoto,Isa/Sabon Birni,Yes
fa22e004-f22d-4a4f-a6fb-f38ec7734c16,HB 1855,Abdullahi Ibrahim Ali,House,APC,Kogi,Ankpa/Omala/Olamaboro,Yes
23a6e147-8d87-4881-bccd-2995daff065e,SB 717,Oshiomhole Adams Aliyu,Senate,APC,Edo,,Yes
2a3ed0f3-d1bb-4bea-8a29-90e5bb6072b6,HB 2158,Hon Ayodele Adefiranye,House,APC,Ondo,Ileoluji/Okeigbo/Odigbo,Yes
2e83480e-ed34-45b0-9c42-06984dafaeb2,SB 339,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
3267c7d4-9cf4-4b66-b0ed-2c33e9e3e244,HB 2636,Fidelis Joseph Bagudu,House,APC,Kaduna,Chikun/Kajuru,Yes
33f57480-30bb-464e-ac7d-e6420b6a400a,HB 2177,Hon Tajudeen Abbas,House,APC,Kaduna,Zaria,Yes
33f57480-30bb-464e-ac7d-e6420b6a400a,HB 2177,Hon Usman Bello Kumo,House,APC,Gombe,Akko,No
350a8a59-c024-4e29-94b7-ef7cd03a0c33,SB 430,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
35c33414-0f01-41ff-8d0a-6659e924e29d,HB 2656,Hon Babajimi Adegoke Benson,House,APC,Lagos,Ikorodu,Yes
3c87e07d-b9eb-420c-8360-d36ad60fa00f,HB 2667,Hon Mohammed Audu,House,PDP,Taraba,Karim Lamido/Lau/Ardo-Kola,Yes
54ee8ca6-f4fb-4e9f-a183-5a496e7720b8,SB 726.,Sen. Orji Uzor Kalu,Senate,APC,Abia,,Yes
6676b5e7-4e0c-4d58-af62-0fb2b4a05677,SB 866,Sen. Anthony Siyako Yaro,Senate,APC,Gombe,,Yes
6bc386ee-5b77-43de-834c-5fa7d9adfb98,SB 949,Sen. Lawal Adamu Usman,Senate,ADC,Kaduna,,Yes
6bfbda26-88fe-4dd0-9144-b76bacabe18e,HB 2082,Patrick Umoh,House,APC,Akwa Ibom,Ikot Ekpene/Essien Udim/ Obot Akara,Yes
7060dae8-f6a5-4f0b-bc0f-4f4ccefcf7dd,SB 724,Sen. Godswill Akpabio,Senate,APC,Akwa Ibom,,Yes
73e6303e-8bc9-4831-9544-4dda613fab41,SB 509,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
78cce825-12c2-4edc-93e9-9550994fd8e4,SB 728,"Sen. Diket, Satso Plang",Senate,APC,Plateau,,Yes
88132a3e-0dd0-453b-b337-2865a5b334e6,HB 2637,Fidelis Joseph Bagudu,House,APC,Kaduna,Chikun/Kajuru,Yes
9bd02531-df1d-46fe-9480-07e3fbe65fac,HB 2185,Garba Umar Uba,House,APC,Kebbi,Ngaski/Shanga/Yauri,Yes
a42cb555-682d-4c3f-8895-22d4f401b5bd,HB 2186,Daniel Asama Ago,House,APC,Plateau,Jos North/Bassa,Yes
ac25a839-5928-4516-957a-762090e349c2,SB 853,Sen. Mohammed Ali Ndume,Senate,APC,Borno,,Yes
b16e0ab7-26b6-4176-b8a9-b2c865c87db7,SB 696,"Mohammed, Dandutse Muntari",Senate,APC,Katsina,,Yes
bb1f25f4-2560-4fd9-8dd8-5aa0e19983fc,HB 2071,Hon Billy Famous Osawaru,House,APC,Edo,Orhionmwon/Uhunmwonde,Yes
bca2b6fc-0003-4300-b34f-6c286dd99a7f,SB 702,Imasuen Neda Bernards,Senate,LP,Edo,,Yes
c0a59afa-ae8b-4fcb-bfcb-e95d845ca94e,SB 960,Sen. Babangida Hussaini,Senate,APC,Jigawa,,Yes
cf345af0-7438-44f6-929e-6f6ee2e0560c,HB 2625,Hon Abiola Peter Makinde,House,APC,Ondo,Ondo East/Ondo West,Yes
db7d1a64-8a8e-4805-b197-fcd7c540f0a6,HB 2156,Sekav Dzua Iyortyom,House,APC,Benue,Buruku,Yes
e07f28bd-593d-4580-b2c4-e6b1c6c759bb,SB 311,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
f07cee5c-8ab6-48c8-a908-4c1e84c01c43,SB 274,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
9b6265ad-bde9-4b4c-b40f-4cdd94970cab,SB 1017,Sen. Akintunde Yunus Abiodun,Senate,APC,Oyo,,Yes
afbfc389-16d0-44c8-8757-bceca1e28f8f,HB 2689,Executive,House,APC,N/A,.,Yes
c43662ae-f021-4859-9723-aa91df342cd0,HB 1706,Hon Aderemi Abasi Oseni,House,APC,Oyo,Ibarapa East/Ido,Yes
f355cb66-21af-419e-a72e-60024ef49bfd,SB 994,Executive,Senate,APC,N/A,,Yes
7ec3b342-1f05-46b2-b2b9-a5dbe7665dce,HB 2024,Hon Leke Joseph Abejide,House,PDP,Kogi,Yagba East/Yagba West/ Mopamuro,Yes
50f87366-8830-4186-bff8-29994d27a08a,SB 520,Manu Haruna,Senate,PDP,Taraba,,Yes
9cdc125a-49be-4896-af86-e744687b8e62,HB 642,Hon Alex Egbona,House,PDP,Cross River,Yakurr/Abi,Yes
fa0ff0c6-6e76-4fd5-b956-c90ec9871b16,HB 550,Hon Yusuf Alhaji Kabiru,House,APC,Bauchi,Alkaleri/Kirfi,Yes
09555b47-b4b9-4a9e-82cd-6314eb784236,HB 72,Hon Oluwole Oke,House,PDP,Osun,Obokun/Oriade,Yes
429c33ac-32c2-4c26-a623-47b560152afc,SB 847,"Sen. Joel, Onowakpo Thomas",Senate,APC,Delta,,Yes
3b59b90c-dcee-4dc7-b003-044019e7085b,SB 364,Sen. Umar Shehu Buba,Senate,APC,Bauchi,,Yes
309f567d-82ab-4868-a92e-4c7c9019cb69,SB 638,Sen. Mallam-madori Ahmed Abdulhamid,Senate,APC,Jigawa,,Yes
8170648f-a9ac-4406-9c2b-28eedb5a9409,SB 582,Sen. Francis Adenigba Fadahunsi,Senate,PDP,Osun,,Yes
de62ecd5-f3a3-4b38-a86c-f7d9516113d9,SB 152,Sen. Francis Adenigba Fadahunsi,Senate,PDP,Osun,,Yes
8470d24e-7a53-4246-8d37-868525604304,SB 473,Sen. Ifeanyi Patrick Ubah,Senate,YPP,Anambra,,Yes
6276909f-c01c-4633-ae86-f3d97319a5fd,SB 219,Sen. Francis Adenigba Fadahunsi,Senate,PDP,Osun,,Yes
1cbfd260-6c0c-4916-8875-b132f0b70e60,SB 147,Sen. Kaka Shehu Lawan,Senate,APC,Borno,,Yes
167353c2-18b3-4368-8b93-f520aca86b3e,HB 2658,Hon Moshood Kayode Akiolu,House,APC,Lagos,Lagos Island II,Yes
9710e194-8763-4682-bcb9-b430b8b65c79,HB 1815,Hon Saidu Musa Abdullahi,House,APC,Niger,Bida/Gbako/Katcha,Yes
b8fc52e6-c1a6-4533-9303-05cb0d9e7423,HB 1119,Hon Rodney Ebikebina Ambiowei,House,PDP,Bayelsa,Southern Ijaw,Yes
f6de64bc-3493-4346-a1bc-4396ccceb9d3,SB 542,"Sen. Tambuwal, Waziri Aminu",Senate,ADC,Sokoto,,Yes
3e091b49-592b-4987-ad95-b007e7f8e387,SB 683,Abba Moro,Senate,PDP,Benue,,Yes
5c0b26f1-a40a-43c3-be86-2c58d64a6da5,SB 169,Sen. Ibrahim Jimoh Folorunsho,Senate,APC,Ondo,,Yes
b1dcf14e-0e65-437b-a238-f21b6965161f,SB 125,Sen. Barau Jibrin,Senate,APC,Kano,,Yes
96e60d9a-862e-4f87-bc54-6d7b3d03f586,HB 45,Hon Julius Ihonvbere,House,APC,Edo,Owan East/Owan West,Yes
a48b2e4e-1730-430e-9e40-0827bf2a4a0d,SB 534,Sen. Allwell Heacho Onyesoh,Senate,PDP,Rivers,,Yes
87f8efa3-2a70-4894-bddf-c712542bb795,SB 71,Sen. Eze Kenneth Emeka,Senate,APC,Ebonyi,,Yes
59f24090-c77b-4043-a858-03a63074411e,HB 91,Hon Kabiru Alhassan Usman Rurum,House,NNPP,Kano,Rano/Bunkure/Kibiya,Yes
b6a0d029-15c6-445f-bc73-b2daf749a7db,HB 254,Hon Dachung Musa Bagos,House,PDP,Plateau,Jos South/Jos East,Yes
fbc19652-dd4d-4c2b-b022-b822e58dc1b9,HB 261,Hon Nicholas Ebomo Mutu,House,PDP,Delta,Bomadi/Patani,Yes
9e45f8dc-bdab-440f-b8a9-7ab07d547c21,HB 170,Hon Isaac Kwallu,House,PDP,Plateau,Mikang/Qua’an/Pan/Shedam,Yes
65f56606-4e07-43aa-a7e4-c925c3dd5eb9,HB 2114,Hon Tajudeen Abbas,House,APC,Kaduna,Zaria,Yes
4421be94-c5a0-4471-8307-addaaa985816,HB 647,Hon Uchenna Okonkwo,House,LP,Anambra,Idemili North/Idemili South,Yes
4d4e13ef-f854-4dda-8fe5-c6bdbc1fafc1,HB 1674,Hon Philip Agbese,House,APC,Benue,Ado/Obadigbo/Okpokwu,Yes
532164af-48bf-4948-a821-fbeec7f8b428,HB 1616,Hon Kingsley Chinda,House,PDP,Rivers,Obio/Akpor,Yes
559de98b-451c-4bbd-b676-b6f810c7f095,HB 1295,Hon Bamidele Salam,House,PDP,Osun,Ede North/Ede South/ Egbedore/Ejigbo,Yes
62b51223-5fa5-4cb7-8230-d854283266fa,HB 1372,Terseer Ugbor,House,APC,Benue,Kwande/Ushongo,Yes
6faa6199-dc11-46cb-afe1-83cce3b98916,HB 1413,Hon Dominic Okafor,House,APGA,Anambra,Aguata,Yes
fe2e25e2-cfc2-4e35-940d-4989de4937fa,SB 540,"Sen. Joel, Onowakpo Thomas",Senate,APC,Delta,,Yes
72e43fe8-a644-4584-9692-332bde8002e1,SB 789,Ashiru Oyelola Yisa,Senate,APC,Kwara,,Yes
782508c9-7aaa-4474-ba4e-721ec90db398,HB 2610,Hon Akintunde Rotimi,House,APC,Ekiti,Ikole/Oye,Yes
